index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_value,profit_value,status,week,month,year,season,road,house_number,city,county,state,season_median,sell_price,increase_percent)
3037,3276180140,2015-04-24,365000.0,3,1,1380,9134,1,0,0,5,7,880,500,1981,0,98056,47.5087,-122.193,1400,8190,380000.0,109500.0,Buy,17,4,2015,spring,110th Place Northeast,15118,Bothell,King County,Washington,380000.0,474500.0,30.0
3038,7227501645,2014-06-03,230000.0,3,2,1440,5600,1,0,0,4,6,720,720,1942,2007,98056,47.4947,-122.185,1120,5700,380000.0,69000.0,Buy,23,6,2014,spring,117th Place Northeast,15031,NA,King County,Washington,380000.0,299000.0,30.0
3041,8805400090,2014-05-13,289000.0,3,1,1090,7315,1,0,0,5,6,1090,0,1981,0,98056,47.494,-122.165,1090,5800,380000.0,86700.0,Buy,20,5,2014,spring,130th Avenue Northeast,NA,NA,King County,Washington,380000.0,375700.0,30.0
3044,7227800110,2015-04-09,315000.0,6,2,1750,17685,1,0,0,4,5,1750,0,1943,0,98056,47.5096,-122.178,1750,9209,380000.0,94500.0,Buy,15,4,2015,spring,Tolt Pipeline Trail,NA,NA,King County,Washington,380000.0,409500.0,30.0
3046,5358300100,2014-06-19,346150.0,3,2,2140,7200,1,0,0,4,8,1480,660,1966,0,98056,47.5084,-122.185,2070,7220,380000.0,103845.0,Buy,25,6,2014,spring,117th Place Northeast,15031,NA,King County,Washington,380000.0,449995.0,30.0
3047,1061500110,2015-04-23,240000.0,3,1,1030,15264,1,0,0,4,7,1030,0,1962,0,98056,47.5016,-122.168,1430,14840,380000.0,72000.0,Buy,17,4,2015,spring,Northeast 151st Street,15078,NA,King County,Washington,380000.0,312000.0,30.0
3048,421000215,2015-04-16,208000.0,2,1,700,5100,1,0,0,4,5,700,0,1953,0,98056,47.4957,-122.168,970,5811,380000.0,62400.0,Buy,16,4,2015,spring,Northeast 151st Street,15078,NA,King County,Washington,380000.0,270400.0,30.0
3049,7236100025,2015-05-04,280000.0,3,1,1020,8400,1,0,0,4,7,1020,0,1957,0,98056,47.4905,-122.18,1690,8030,380000.0,84000.0,Buy,19,5,2015,spring,Northeast 151st Street,12108,NA,King County,Washington,380000.0,364000.0,30.0
3050,3205100110,2015-04-21,379600.0,3,1,1270,12420,1,0,0,4,7,1270,0,1962,0,98056,47.5387,-122.179,1560,9910,380000.0,113880.0,Buy,17,4,2015,spring,122nd Court Northeast,15118,NA,King County,Washington,380000.0,493480.0,30.0
3051,421000285,2015-04-23,268000.0,4,1,1730,7020,1,0,0,4,5,1730,0,1953,0,98056,47.4939,-122.167,1110,7020,380000.0,80400.0,Buy,17,4,2015,spring,Northeast 151st Street,12927,NA,King County,Washington,380000.0,348400.0,30.0
3052,418000010,2015-04-22,227450.0,2,1,660,6509,1,0,0,4,5,660,0,1952,0,98056,47.4938,-122.171,970,5713,380000.0,68235.0,Buy,17,4,2015,spring,127th Avenue Northeast,NA,NA,King County,Washington,380000.0,295685.0,30.0
3054,421000185,2014-06-11,200000.0,2,1,700,4700,1,0,0,5,5,700,0,1953,0,98056,47.4953,-122.169,960,5200,380000.0,60000.0,Buy,24,6,2014,spring,Northeast 151st Street,15078,NA,King County,Washington,380000.0,260000.0,30.0
3055,9476200680,2015-04-28,226000.0,3,1,1490,6269,1,0,0,4,6,990,500,1944,0,98056,47.4917,-122.188,1490,7722,380000.0,67800.0,Buy,18,4,2015,spring,I 405,NA,Bothell,King County,Washington,380000.0,293800.0,30.0
3058,421000430,2015-03-31,225000.0,3,1,960,5512,1,0,0,4,6,960,0,1963,0,98056,47.4944,-122.165,1090,5837,380000.0,67500.0,Buy,14,3,2015,spring,130th Avenue Northeast,NA,NA,King County,Washington,380000.0,292500.0,30.0
3059,8011100050,2015-05-08,350000.0,2,1,1220,28703,1,0,0,4,7,1220,0,1953,0,98056,47.4952,-122.172,2740,6720,380000.0,105000.0,Buy,19,5,2015,spring,Tolt Pipeline Trail,15134,NA,King County,Washington,380000.0,455000.0,30.0
3061,7227800660,2014-05-22,300000.0,6,2,2040,10812,1,0,0,4,5,2040,0,1943,0,98056,47.4919,-122.181,1440,10200,380000.0,90000.0,Buy,21,5,2014,spring,Northeast 151st Place,11930,NA,King County,Washington,380000.0,390000.0,30.0
3064,192000120,2014-05-20,320000.0,3,1,1480,7225,1,0,0,4,7,1480,0,1965,0,98056,47.513,-122.185,1430,7201,380000.0,96000.0,Buy,21,5,2014,spring,117th Place Northeast,15031,NA,King County,Washington,380000.0,416000.0,30.0
3065,3268000040,2014-06-28,339900.0,3,1,1200,9087,1,0,0,5,7,1200,0,1969,0,98056,47.5234,-122.177,1250,11826,380000.0,101970.0,Buy,26,6,2014,spring,Tolt Pipeline Trail,NA,NA,King County,Washington,380000.0,441870.0,30.0
3067,7227500865,2014-05-19,141800.0,2,1,930,4743,1,0,0,4,5,930,0,1942,0,98056,47.4966,-122.187,930,4779,380000.0,42540.0,Buy,21,5,2014,spring,I 405,NA,Bothell,King County,Washington,380000.0,184340.0,30.0
3068,421000555,2014-05-20,200000.0,3,1,1050,5000,1,0,0,4,6,1050,0,1967,0,98056,47.4923,-122.165,1050,5200,380000.0,60000.0,Buy,21,5,2014,spring,130th Avenue Northeast,NA,NA,King County,Washington,380000.0,260000.0,30.0
3069,8948500025,2015-04-25,380000.0,4,2,2400,9398,1,0,0,4,7,1310,1090,1958,0,98056,47.4952,-122.178,1330,8249,380000.0,38000.0,Buy,17,4,2015,spring,Tolt Pipeline Trail,NA,NA,King County,Washington,380000.0,418000.0,10.0
3071,7227500910,2014-06-24,139000.0,2,1,690,5280,1,0,0,4,5,690,0,1942,0,98056,47.4953,-122.187,1140,4860,380000.0,41700.0,Buy,26,6,2014,spring,I 405,NA,Bothell,King County,Washington,380000.0,180700.0,30.0
3073,823059185,2014-05-20,326000.0,6,3,1880,7200,1,0,0,4,7,1880,0,1966,0,98056,47.5029,-122.188,1540,13022,380000.0,97800.0,Buy,21,5,2014,spring,I 405,NA,Bothell,King County,Washington,380000.0,423800.0,30.0
3079,8074200160,2014-06-29,265000.0,3,1,1800,7650,1,0,0,5,7,1800,0,1957,0,98056,47.4922,-122.178,1230,7650,380000.0,79500.0,Buy,26,6,2014,spring,Tolt Pipeline Trail,NA,NA,King County,Washington,380000.0,344500.0,30.0
3082,7789200070,2014-06-03,235000.0,3,1,1250,15603,1,0,0,4,7,1250,0,1959,0,98056,47.5093,-122.172,1720,10220,380000.0,70500.0,Buy,23,6,2014,spring,Tolt Pipeline Trail,15134,NA,King County,Washington,380000.0,305500.0,30.0
3084,3342100685,2014-06-25,283000.0,3,1,890,8400,1,0,0,4,6,890,0,1954,0,98056,47.5168,-122.204,1850,5565,380000.0,84900.0,Buy,26,6,2014,spring,Northeast 151st Street,10200,Bothell,King County,Washington,380000.0,367900.0,30.0
3086,421000465,2014-06-17,269500.0,2,1,1480,7276,1,0,0,4,6,940,540,1978,0,98056,47.4942,-122.166,1090,6710,380000.0,80850.0,Buy,25,6,2014,spring,130th Avenue Northeast,15168,NA,King County,Washington,380000.0,350350.0,30.0
3089,418000145,2015-04-28,213800.0,2,1,740,5200,1,0,0,4,5,740,0,1952,0,98056,47.4934,-122.173,750,5200,380000.0,64140.0,Buy,18,4,2015,spring,Tolt Pipeline Trail,15120,NA,King County,Washington,380000.0,277940.0,30.0
3092,3343300644,2015-05-11,343000.0,2,1,1110,9920,1,0,0,5,6,700,410,1942,0,98056,47.5454,-122.192,2830,10091,380000.0,102900.0,Buy,20,5,2015,spring,111th Avenue Northeast,15126,Bothell,King County,Washington,380000.0,445900.0,30.0
3093,9476200150,2015-04-16,231500.0,2,1,1000,7615,1,0,0,4,6,1000,0,1943,0,98056,47.49,-122.191,1060,8000,380000.0,69450.0,Buy,16,4,2015,spring,Juanita-Woodinville Way Northeast,NA,Bothell,King County,Washington,380000.0,300950.0,30.0
3097,2457200040,2015-05-06,280000.0,3,2,1810,7630,1,0,0,4,7,1810,0,1959,0,98056,47.497,-122.18,1830,7594,380000.0,84000.0,Buy,19,5,2015,spring,Northeast 151st Street,12108,NA,King County,Washington,380000.0,364000.0,30.0
3099,3343901848,2015-04-08,313100.0,3,2,1720,11875,1,0,0,5,6,1720,0,1905,0,98056,47.5068,-122.191,1860,7500,380000.0,93930.0,Buy,15,4,2015,spring,Juanita-Woodinville Way Northeast,NA,Bothell,King County,Washington,380000.0,407030.0,30.0
3102,421000455,2015-05-02,253200.0,3,1,1360,5840,1,0,0,4,5,1360,0,1953,0,98056,47.4945,-122.166,1250,6708,380000.0,75960.0,Buy,18,5,2015,spring,130th Avenue Northeast,15168,NA,King County,Washington,380000.0,329160.0,30.0
3113,428000225,2014-06-20,237000.0,3,1,1300,8160,1,0,0,4,7,1300,0,1960,0,98056,47.511,-122.172,1290,8970,380000.0,71100.0,Buy,25,6,2014,spring,Tolt Pipeline Trail,15134,NA,King County,Washington,380000.0,308100.0,30.0
3115,3343901440,2015-05-11,379000.0,4,1,2180,7876,1,0,0,4,7,1290,890,1977,0,98056,47.5157,-122.191,1960,7225,380000.0,113700.0,Buy,20,5,2015,spring,Juanita-Woodinville Way Northeast,NA,Bothell,King County,Washington,380000.0,492700.0,30.0
3119,7227501190,2015-04-27,250000.0,3,1,1220,5038,1,0,0,5,6,1220,0,1942,0,98056,47.496,-122.189,1140,5038,380000.0,75000.0,Buy,18,4,2015,spring,Juanita-Woodinville Way Northeast,15360,Bothell,King County,Washington,380000.0,325000.0,30.0
3123,5592900205,2015-04-09,380000.0,2,1,1800,7191,1,0,3,4,7,990,810,1952,0,98056,47.4828,-122.191,1940,7400,380000.0,38000.0,Buy,15,4,2015,spring,Juanita-Woodinville Way Northeast,NA,Bothell,King County,Washington,380000.0,418000.0,10.0
3125,9476200650,2015-04-16,245000.0,2,1,1020,7679,1,0,0,5,6,1020,0,1942,0,98056,47.4915,-122.188,1280,6497,380000.0,73500.0,Buy,16,4,2015,spring,I 405,NA,Bothell,King County,Washington,380000.0,318500.0,30.0
3126,7227800180,2015-04-03,325000.0,5,2,1730,10532,1,0,0,4,5,1730,0,1943,0,98056,47.5076,-122.178,1940,8501,380000.0,97500.0,Buy,14,4,2015,spring,Tolt Pipeline Trail,NA,NA,King County,Washington,380000.0,422500.0,30.0
3127,7236100015,2014-05-20,259000.0,3,1,1320,8625,1,0,0,4,7,1320,0,1957,0,98056,47.4902,-122.179,1370,8295,380000.0,77700.0,Buy,21,5,2014,spring,122nd Court Northeast,15118,NA,King County,Washington,380000.0,336700.0,30.0
3128,7227800040,2014-06-04,190000.0,5,2,1750,10284,1,0,0,4,5,1750,0,1943,0,98056,47.5094,-122.182,1560,9010,380000.0,57000.0,Buy,23,6,2014,spring,Northeast 151st Place,11912,NA,King County,Washington,380000.0,247000.0,30.0
3135,1332700200,2015-04-26,359000.0,3,2,1950,1968,2,0,0,4,7,1160,790,1979,0,98056,47.5179,-122.195,1950,1968,380000.0,107700.0,Buy,17,4,2015,spring,108th Place Northeast,15226,Bothell,King County,Washington,380000.0,466700.0,30.0
3151,6113400046,2014-07-23,389999.0,4,2,1890,15770,2,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,15256,390000.0,38999.90000000002,Buy,30,7,2014,summer,Stone Lane North,15183,NA,King County,Washington,385000.0,428998.9,10.000000000000005
3154,2968800626,2014-08-22,355000.0,4,2,1770,8890,1,0,0,5,6,1770,0,1949,0,98166,47.4589,-122.353,1010,7620,390000.0,106500.0,Buy,34,8,2014,summer,Dayton Avenue North,NA,NA,King County,Washington,385000.0,461500.0,30.0
3155,243000335,2014-09-29,305000.0,4,1,1560,8450,1,0,0,4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100,390000.0,91500.0,Buy,40,9,2014,summer,North 150th Street,434,NA,King County,Washington,385000.0,396500.0,30.0
3165,4330600301,2014-07-18,218450.0,2,1,840,7425,1,0,0,4,6,840,0,1952,0,98166,47.4749,-122.339,1300,11674,390000.0,65535.0,Buy,29,7,2014,summer,North 150th Street,1560,NA,King County,Washington,385000.0,283985.0,30.0
3182,1218000025,2014-10-13,246000.0,4,2,1400,7632,1,0,0,5,6,1400,0,1930,0,98166,47.4625,-122.345,1400,7632,390000.0,73800.0,Buy,42,10,2014,summer,Aurora Avenue North,NA,NA,King County,Washington,385000.0,319800.0,30.0
3183,1900600105,2014-08-28,255000.0,3,1,1490,6604,1,0,0,4,6,1490,0,1918,0,98166,47.4683,-122.351,1330,6604,390000.0,76500.0,Buy,35,8,2014,summer,North 150th Street,688,NA,King County,Washington,385000.0,331500.0,30.0
3184,6118600045,2014-08-25,350000.0,4,2,2060,13400,1,0,2,4,8,2060,0,1957,0,98166,47.4404,-122.34,1950,10370,390000.0,105000.0,Buy,35,8,2014,summer,North 150th Street,1492,NA,King County,Washington,385000.0,455000.0,30.0
3189,4338800685,2014-08-19,299999.0,4,2,1640,7200,1,0,0,5,6,820,820,1944,0,98166,47.4791,-122.347,1640,8200,390000.0,89999.70000000001,Buy,34,8,2014,summer,Shoreline Interurban Trail,NA,NA,King County,Washington,385000.0,389998.7,30.000000000000004
3191,1217000270,2014-09-16,338995.0,3,1,1320,9450,1,0,0,5,7,1320,0,1943,0,98166,47.4557,-122.348,1320,8315,390000.0,101698.5,Buy,38,9,2014,summer,Linden Avenue North,15005,NA,King County,Washington,385000.0,440693.5,30.0
3195,2423039122,2014-07-18,327000.0,4,1,1900,9000,1,0,0,4,7,1290,610,1948,0,98166,47.4629,-122.361,1950,10800,390000.0,98100.0,Buy,29,7,2014,summer,Northwest 145th Street,NA,NA,King County,Washington,385000.0,425100.0,30.0
3196,4331000595,2014-09-10,260000.0,3,1,1690,13184,1,0,0,4,7,1690,0,1959,0,98166,47.476,-122.343,1130,13451,390000.0,78000.0,Buy,37,9,2014,summer,Stone Lane North,15183,NA,King County,Washington,385000.0,338000.0,30.0
3199,2968800010,2014-09-04,275000.0,3,1,1950,7620,1,0,0,4,7,1010,940,1956,0,98166,47.4594,-122.346,1850,7620,390000.0,82500.0,Buy,36,9,2014,summer,Aurora Avenue North,NA,NA,King County,Washington,385000.0,357500.0,30.0
3202,4438400050,2014-07-14,239000.0,2,1,710,14000,1,0,0,4,6,710,0,1953,0,98166,47.4379,-122.337,1500,10540,390000.0,71700.0,Buy,29,7,2014,summer,Wallingford Avenue North,NA,NA,King County,Washington,385000.0,310700.0,30.0
3208,4338800500,2014-10-14,262500.0,3,2,1130,7200,1,0,0,4,6,1130,0,1944,0,98166,47.4779,-122.342,1270,7500,390000.0,78750.0,Buy,42,10,2014,summer,Stone Lane North,15141,NA,King County,Washington,385000.0,341250.0,30.0
3210,4337600280,2014-09-04,229000.0,3,2,1760,9900,1,0,0,4,7,1760,0,1943,0,98166,47.4783,-122.338,1190,9900,390000.0,68700.0,Buy,36,9,2014,summer,North 150th Street,1648,NA,King County,Washington,385000.0,297700.0,30.0
3215,4335000145,2014-08-13,368000.0,3,1,1750,14400,1,0,0,4,7,1750,0,1951,0,98166,47.4535,-122.361,2030,14400,390000.0,110400.0,Buy,33,8,2014,summer,Northwest 145th Street,NA,NA,King County,Washington,385000.0,478400.0,30.0
3219,2968801605,2014-09-02,285000.0,4,1,1440,6720,1,0,0,5,6,720,720,1954,0,98166,47.4571,-122.345,1820,6784,390000.0,85500.0,Buy,36,9,2014,summer,Aurora Avenue North,NA,NA,King County,Washington,385000.0,370500.0,30.0
3270,203100460,2014-09-24,400000.0,1,1,530,13679,1,0,0,4,6,530,0,1949,0,98053,47.6422,-121.954,1930,20624,635000.0,120000.0,Buy,39,9,2014,summer,Northeast 155th Street,NA,NA,King County,Washington,632500.0,520000.0,30.0
3284,203100435,2014-09-18,484000.0,1,0,690,23244,1,0,0,4,7,690,0,1948,0,98053,47.6429,-121.955,1690,19290,635000.0,145200.0,Buy,38,9,2014,summer,287th Avenue Northeast,15368,NA,King County,Washington,632500.0,629200.0,30.0
3322,7511200190,2014-09-10,580000.0,4,2,2570,36465,2,0,0,4,8,2570,0,1980,0,98053,47.6555,-122.042,2390,41454,635000.0,174000.0,Buy,37,9,2014,summer,221st Avenue Northeast,15206,NA,King County,Washington,632500.0,754000.0,30.0
3332,203900610,2014-07-24,339000.0,3,1,1150,13278,1,0,0,5,7,1150,0,1966,0,98053,47.6384,-121.969,1560,12400,635000.0,101700.0,Buy,30,7,2014,summer,276th Place Northeast,15141,NA,King County,Washington,632500.0,440700.0,30.0
3336,8807810090,2014-09-25,335000.0,3,1,1350,14212,1,0,0,4,6,1350,0,1981,0,98053,47.6606,-122.06,1520,14404,635000.0,100500.0,Buy,39,9,2014,summer,Northeast 151st Court,20699,NA,King County,Washington,632500.0,435500.0,30.0
3384,2770604615,2014-11-21,735000.0,4,2,1640,6000,1,0,0,4,9,1640,0,1911,0,98119,47.6505,-122.375,1900,6000,744975.0,220500.0,Buy,47,11,2014,fall,NA,NA,NA,King County,Washington,800000.0,955500.0,30.0
3392,1432701230,2014-07-29,309000.0,3,1,1280,9656,1,0,0,4,6,920,360,1959,0,98058,47.4485,-122.175,1340,8808,335000.0,92700.0,Buy,31,7,2014,summer,Northeast 152nd Street,15119,NA,King County,Washington,335500.0,401700.0,30.0
3394,8960000030,2014-07-28,215000.0,3,1,1180,7669,1,0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176,1190,7669,335000.0,64500.0,Buy,31,7,2014,summer,Tolt Pipeline Trail,NA,NA,King County,Washington,335500.0,279500.0,30.0
3395,2473420140,2014-09-23,315000.0,4,2,2300,18360,1,0,0,4,7,1560,740,1979,0,98058,47.4518,-122.16,1870,9588,335000.0,94500.0,Buy,39,9,2014,summer,Northeast 154th Drive,13472,NA,King County,Washington,335500.0,409500.0,30.0
3400,5112800421,2014-07-23,225500.0,4,2,1440,7950,1,0,0,5,6,1440,0,1962,0,98058,47.4517,-122.082,1530,20037,335000.0,67650.0,Buy,30,7,2014,summer,Northeast 151st Street,19177,NA,King County,Washington,335500.0,293150.0,30.0
3401,5113200310,2014-09-09,270000.0,3,1,1240,14110,1,0,0,4,7,1240,0,1972,0,98058,47.4579,-122.09,2060,19350,335000.0,81000.0,Buy,37,9,2014,summer,186th Avenue Northeast,15257,NA,King County,Washington,335500.0,351000.0,30.0
3414,2473250850,2014-07-16,318500.0,4,2,1780,7350,1,0,0,5,7,900,880,1974,0,98058,47.4562,-122.158,1480,7350,335000.0,95550.0,Buy,29,7,2014,summer,Eastrail,NA,NA,King County,Washington,335500.0,414050.0,30.0
3415,2817800100,2014-07-01,328950.0,4,1,2550,8976,1,0,0,5,7,1300,1250,1978,0,98058,47.4286,-122.179,2220,9477,335000.0,98685.0,Buy,27,7,2014,summer,122nd Court Northeast,15118,NA,King County,Washington,335500.0,427635.0,30.0
3418,5126900405,2014-07-31,169500.0,2,1,790,7450,1,0,0,4,6,790,0,1944,0,98058,47.4743,-122.17,800,7450,335000.0,50850.0,Buy,31,7,2014,summer,127th Place Northeast,15156,NA,King County,Washington,335500.0,220350.0,30.0
3421,1432600100,2014-09-24,218000.0,3,1,1140,7560,1,0,0,4,6,1140,0,1958,0,98058,47.4624,-122.185,1300,7560,335000.0,65400.0,Buy,39,9,2014,summer,117th Place Northeast,15031,NA,King County,Washington,335500.0,283400.0,30.0
3425,5104450690,2014-07-16,320000.0,4,2,2610,9077,1,0,0,4,8,1310,1300,1987,0,98058,47.4612,-122.147,1900,10500,335000.0,96000.0,Buy,29,7,2014,summer,Tolt Pipeline Trail,NA,NA,King County,Washington,335500.0,416000.0,30.0
3429,1432600415,2014-09-19,215000.0,3,1,1150,7560,1,0,0,4,6,1150,0,1958,0,98058,47.4613,-122.184,1230,7560,335000.0,64500.0,Buy,38,9,2014,summer,118th Avenue Northeast,15211,NA,King County,Washington,335500.0,279500.0,30.0
3435,5112800233,2014-09-09,289000.0,3,1,1970,22486,1,0,0,4,6,1970,0,1968,0,98058,47.4511,-122.089,1850,20160,335000.0,86700.0,Buy,37,9,2014,summer,Brook Trails Trail #15,NA,NA,King County,Washington,335500.0,375700.0,30.0
3439,2473100010,2014-07-22,279000.0,4,2,1560,7569,1,0,0,4,7,1560,0,1966,0,98058,47.4496,-122.155,1480,8755,335000.0,83700.0,Buy,30,7,2014,summer,Woodinville Redmond Road Northeast,NA,NA,King County,Washington,335500.0,362700.0,30.0
3440,1328330190,2014-07-14,320000.0,3,1,2000,9760,1,0,0,4,8,1400,600,1978,0,98058,47.4417,-122.134,1890,8089,335000.0,96000.0,Buy,29,7,2014,summer,Northeast 153rd Street,15435,NA,King County,Washington,335500.0,416000.0,30.0
3441,2473420170,2014-09-24,320000.0,4,2,2110,13260,1,0,0,4,7,1290,820,1979,0,98058,47.4513,-122.16,1980,11016,335000.0,96000.0,Buy,39,9,2014,summer,Northeast 154th Drive,13472,NA,King County,Washington,335500.0,416000.0,30.0
3442,1328330290,2014-07-29,328000.0,4,1,1990,7194,1,0,0,4,8,1400,590,1978,0,98058,47.4417,-122.135,1820,7400,335000.0,98400.0,Buy,31,7,2014,summer,Northeast 153rd Street,15345,NA,King County,Washington,335500.0,426400.0,30.0
3443,1423400005,2014-08-15,249950.0,3,1,1370,11658,1,0,0,4,6,1370,0,1958,0,98058,47.4576,-122.182,1080,9198,335000.0,74985.0,Buy,33,8,2014,summer,Northeast 151st Place,11912,NA,King County,Washington,335500.0,324935.0,30.0
3448,5126900100,2014-09-23,150000.0,2,1,790,7275,1,0,0,4,6,790,0,1944,0,98058,47.4771,-122.174,850,7399,335000.0,45000.0,Buy,39,9,2014,summer,124th Place Northeast,15106,NA,King County,Washington,335500.0,195000.0,30.0
3455,8856890330,2014-09-15,300000.0,4,2,1740,9613,2,0,0,5,8,1740,0,1989,0,98058,47.463,-122.125,1680,9769,335000.0,90000.0,Buy,38,9,2014,summer,Northeast 153rd Street,16033,NA,King County,Washington,335500.0,390000.0,30.0
3457,984100340,2014-09-03,296000.0,3,1,1360,10742,1,0,0,5,7,960,400,1971,0,98058,47.4351,-122.173,1830,9000,335000.0,88800.0,Buy,36,9,2014,summer,Tolt Pipeline Trail,15120,NA,King County,Washington,335500.0,384800.0,30.0
3458,2323059074,2014-07-09,137124.0,3,1,960,27442,1,0,0,4,6,960,0,1970,0,98058,47.4676,-122.134,1100,29019,335000.0,41137.20000000001,Buy,28,7,2014,summer,Northeast 153rd Street,15435,NA,King County,Washington,335500.0,178261.2,30.00000000000001
3459,2473100510,2014-09-23,275000.0,3,1,1240,9125,1,0,0,4,7,1240,0,1967,0,98058,47.4469,-122.155,1670,9125,335000.0,82500.0,Buy,39,9,2014,summer,Woodinville Redmond Road Northeast,NA,NA,King County,Washington,335500.0,357500.0,30.0
3462,2473250400,2014-09-24,325000.0,4,2,1780,10622,1,0,0,4,7,900,880,1976,0,98058,47.4573,-122.158,1550,8900,335000.0,97500.0,Buy,39,9,2014,summer,Eastrail,NA,NA,King County,Washington,335500.0,422500.0,30.0
3464,1432400570,2014-07-18,254000.0,3,1,1160,7560,1,0,0,4,6,1160,0,1958,0,98058,47.45,-122.179,1160,7560,335000.0,76200.0,Buy,29,7,2014,summer,122nd Court Northeast,15118,NA,King County,Washington,335500.0,330200.0,30.0
3469,1328300990,2014-08-05,317000.0,3,1,1530,7650,1,0,0,4,8,1530,0,1977,0,98058,47.4435,-122.128,1850,6804,335000.0,95100.0,Buy,32,8,2014,summer,Northeast 153rd Street,15841,NA,King County,Washington,335500.0,412100.0,30.0
3474,2473370890,2014-09-15,289000.0,4,2,1930,8925,1,0,0,4,8,1930,0,1974,0,98058,47.4501,-122.128,1930,8400,335000.0,86700.0,Buy,38,9,2014,summer,Northeast 153rd Street,15841,NA,King County,Washington,335500.0,375700.0,30.0
3475,2473101360,2014-07-11,289900.0,3,1,1220,7004,1,0,0,5,7,1220,0,1966,0,98058,47.4492,-122.157,1640,7210,335000.0,86970.0,Buy,28,7,2014,summer,Eastrail,NA,NA,King County,Washington,335500.0,376870.0,30.0
3484,2473100790,2014-07-18,255000.0,3,1,1240,8528,1,0,0,4,7,1240,0,1967,0,98058,47.4478,-122.157,1570,8064,335000.0,76500.0,Buy,29,7,2014,summer,Eastrail,NA,NA,King County,Washington,335500.0,331500.0,30.0
3490,2460700650,2014-10-10,280000.0,3,1,1360,6603,1,0,0,4,7,1360,0,1981,0,98058,47.4619,-122.168,1770,7107,335000.0,84000.0,Buy,41,10,2014,summer,Northeast 151st Street,15078,NA,King County,Washington,335500.0,364000.0,30.0
3491,7229100040,2014-07-29,300000.0,5,2,2093,10350,1,0,0,5,7,2093,0,1963,0,98058,47.4495,-122.17,1520,10350,335000.0,90000.0,Buy,31,7,2014,summer,127th Place Northeast,15156,NA,King County,Washington,335500.0,390000.0,30.0
3494,2473001210,2014-09-16,333000.0,4,1,1880,9880,1,0,0,4,8,1880,0,1967,0,98058,47.4551,-122.151,1880,9600,335000.0,99900.0,Buy,38,9,2014,summer,Sammamish River Trail,NA,NA,King County,Washington,335500.0,432900.0,30.0
3498,2597670470,2014-08-13,330000.0,4,2,2080,7000,1,0,0,4,8,1400,680,1989,0,98058,47.4252,-122.163,2090,7082,335000.0,99000.0,Buy,33,8,2014,summer,Northeast 152nd Street,13301,NA,King County,Washington,335500.0,429000.0,30.0
